,date,weekday,is_festival,guests,sales,assigned_staff,total_staff_level,staff_count,sale_per_guest,staff_per_guest,level_per_staff,month,season,Unnamed: 0,weather_code (wmo code),temperature_2m_mean (°C),snowfall_sum (cm),rain_sum (mm)
8787,2024-01-22,Monday,0,130,155916,"['Eve', 'Ivy', 'Alice']",11,3,1199.3538461538462,0.023076923076923,3.6666666666666665,1,winter,5133.0,61.0,9.6,0.0,3.0
8788,2024-01-23,Tuesday,0,151,181244,"['Eve', 'Ivy', 'Charlie']",13,3,1200.291390728477,0.0198675496688741,4.333333333333333,1,winter,5134.0,53.0,6.0,0.0,1.4
8789,2024-01-24,Wednesday,0,153,183591,"['Eve', 'Ivy', 'Charlie']",13,3,1199.9411764705883,0.0196078431372549,4.333333333333333,1,winter,5135.0,1.0,1.2,0.0,0.0
8790,2024-01-25,Thursday,0,177,212408,"['Eve', 'Ivy', 'Mia']",15,3,1200.045197740113,0.0169491525423728,5.0,1,winter,5136.0,0.0,3.2,0.0,0.0
8791,2024-01-26,Friday,0,130,155972,"['Eve', 'Ivy', 'Alice']",11,3,1199.7846153846153,0.023076923076923,3.6666666666666665,1,winter,5137.0,2.0,4.6,0.0,0.0
8792,2024-01-27,Saturday,0,285,342089,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1200.3122807017544,0.0175438596491228,5.0,1,winter,5138.0,3.0,4.4,0.0,0.0
8793,2024-01-28,Sunday,0,238,285666,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.2773109243697,0.0210084033613445,4.2,1,winter,5139.0,3.0,4.6,0.0,0.0
8794,2024-01-29,Monday,0,155,185961,"['Eve', 'Ivy', 'Charlie']",13,3,1199.7483870967742,0.0193548387096774,4.333333333333333,1,winter,5140.0,3.0,5.2,0.0,0.0
8795,2024-01-30,Tuesday,0,132,158399,"['Eve', 'Ivy', 'Alice']",11,3,1199.9924242424242,0.0227272727272727,3.6666666666666665,1,winter,5141.0,0.0,5.2,0.0,0.0
8796,2024-01-31,Wednesday,0,148,177584,"['Eve', 'Ivy', 'Charlie']",13,3,1199.8918918918919,0.0202702702702702,4.333333333333333,1,winter,5142.0,3.0,7.8,0.0,0.0
8797,2024-02-01,Thursday,0,133,159647,"['Eve', 'Ivy', 'Alice']",11,3,1200.3533834586467,0.0225563909774436,3.6666666666666665,2,winter,5143.0,3.0,6.0,0.0,0.0
8798,2024-02-02,Friday,0,125,150029,"['Eve', 'Ivy', 'Alice']",11,3,1200.232,0.024,3.6666666666666665,2,winter,5144.0,3.0,3.2,0.0,0.0
8799,2024-02-03,Saturday,0,184,220900,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1200.5434782608695,0.0217391304347826,4.0,2,winter,5145.0,73.0,5.9,0.49,0.1
8800,2024-02-04,Sunday,0,285,342096,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1200.3368421052633,0.0175438596491228,5.0,2,winter,5146.0,51.0,3.7,0.0,0.2
8801,2024-02-05,Monday,0,118,141618,"['Eve', 'Ivy']",10,2,1200.1525423728813,0.0169491525423728,5.0,2,winter,5147.0,75.0,1.5,16.1,2.7
8802,2024-02-06,Tuesday,0,156,187170,"['Eve', 'Ivy', 'David']",14,3,1199.8076923076924,0.0192307692307692,4.666666666666667,2,winter,5148.0,51.0,1.7,0.0,1.3
8803,2024-02-07,Wednesday,0,114,136702,"['Eve', 'Ivy']",10,2,1199.140350877193,0.0175438596491228,5.0,2,winter,5149.0,3.0,3.1,0.0,0.0
8804,2024-02-08,Thursday,0,120,143974,"['Eve', 'Ivy']",10,2,1199.7833333333333,0.0166666666666666,5.0,2,winter,5150.0,3.0,4.6,0.0,0.0
8805,2024-02-09,Friday,0,125,149960,"['Eve', 'Ivy', 'Alice']",11,3,1199.68,0.024,3.6666666666666665,2,winter,5151.0,3.0,5.1,0.0,0.0
8806,2024-02-10,Saturday,0,269,322815,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1200.0557620817845,0.0185873605947955,4.8,2,winter,5152.0,3.0,6.5,0.0,0.0
8807,2024-02-11,Sunday,0,279,334867,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1200.2401433691757,0.017921146953405,5.0,2,winter,5153.0,73.0,6.3,0.28,0.2
8808,2024-02-12,Monday,0,133,159566,"['Eve', 'Ivy', 'Alice']",11,3,1199.7443609022557,0.0225563909774436,3.6666666666666665,2,winter,5154.0,1.0,4.2,0.0,0.0
8809,2024-02-13,Tuesday,0,150,180065,"['Eve', 'Ivy', 'Charlie']",13,3,1200.4333333333334,0.02,4.333333333333333,2,winter,5155.0,0.0,6.6,0.0,0.0
8810,2024-02-14,Wednesday,0,121,145106,"['Eve', 'Ivy']",10,2,1199.2231404958677,0.0165289256198347,5.0,2,winter,5156.0,3.0,9.5,0.0,0.0
8811,2024-02-15,Thursday,0,173,207651,"['Eve', 'Ivy', 'Mia']",15,3,1200.2947976878613,0.0173410404624277,5.0,2,winter,5157.0,51.0,13.8,0.0,0.7
8812,2024-02-16,Friday,0,109,130700,"['Eve', 'David']",9,2,1199.0825688073394,0.018348623853211,4.5,2,winter,5158.0,3.0,7.2,0.0,0.0
8813,2024-02-17,Saturday,0,264,316862,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1200.2348484848485,0.0189393939393939,4.6,2,winter,5159.0,3.0,10.3,0.0,0.0
8814,2024-02-18,Sunday,0,272,326324,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1199.7205882352941,0.0183823529411764,4.8,2,winter,5160.0,51.0,13.8,0.0,0.1
8815,2024-02-19,Monday,0,118,141567,"['Eve', 'Ivy']",10,2,1199.7203389830509,0.0169491525423728,5.0,2,winter,5161.0,55.0,16.3,0.0,2.4
8816,2024-02-20,Tuesday,0,112,134330,"['Eve', 'Ivy']",10,2,1199.375,0.0178571428571428,5.0,2,winter,5162.0,51.0,15.6,0.0,1.6
8817,2024-02-21,Wednesday,0,131,157103,"['Eve', 'Ivy', 'Alice']",11,3,1199.2595419847328,0.0229007633587786,3.6666666666666665,2,winter,5163.0,55.0,8.1,0.0,5.2
8818,2024-02-22,Thursday,0,177,212375,"['Eve', 'Ivy', 'Mia']",15,3,1199.8587570621469,0.0169491525423728,5.0,2,winter,5164.0,53.0,4.6,0.0,5.0
8819,2024-02-23,Friday,0,144,172856,"['Eve', 'Ivy', 'Bob']",12,3,1200.388888888889,0.0208333333333333,4.0,2,winter,5165.0,51.0,2.4,0.0,1.6
8820,2024-02-24,Saturday,0,257,308373,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1199.8949416342411,0.0194552529182879,4.6,2,winter,5166.0,3.0,4.5,0.0,0.0
8821,2024-02-25,Sunday,0,197,236421,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1200.1065989847716,0.0203045685279187,4.25,2,winter,5167.0,71.0,4.5,0.28,10.5
8822,2024-02-26,Monday,0,136,163146,"['Eve', 'Ivy', 'Bob']",12,3,1199.6029411764705,0.0220588235294117,4.0,2,winter,5168.0,2.0,6.4,0.0,0.0
8823,2024-02-27,Tuesday,0,137,164411,"['Eve', 'Ivy', 'Bob']",12,3,1200.0802919708028,0.0218978102189781,4.0,2,winter,5169.0,3.0,5.8,0.0,0.0
8824,2024-02-28,Wednesday,0,173,207518,"['Eve', 'Ivy', 'Mia']",15,3,1199.5260115606936,0.0173410404624277,5.0,2,winter,5170.0,3.0,5.2,0.0,0.0
8825,2024-02-29,Thursday,0,142,170379,"['Eve', 'Ivy', 'Bob']",12,3,1199.8521126760563,0.0211267605633802,4.0,2,winter,5171.0,63.0,7.1,0.0,15.8
8826,2024-03-01,Friday,0,160,191960,"['Eve', 'Ivy', 'David']",14,3,1199.75,0.01875,4.666666666666667,3,spring,5172.0,61.0,8.2,0.0,3.9
8827,2024-03-02,Saturday,0,241,289109,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.622406639004,0.0207468879668049,4.2,3,spring,5173.0,3.0,3.0,0.0,0.0
8828,2024-03-03,Sunday,0,289,346850,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1200.1730103806228,0.0207612456747404,4.333333333333333,3,spring,5174.0,1.0,6.1,0.0,0.0
8829,2024-03-04,Monday,0,161,193282,"['Eve', 'Ivy', 'David']",14,3,1200.5093167701864,0.0186335403726708,4.666666666666667,3,spring,5175.0,3.0,6.5,0.0,0.0
8830,2024-03-05,Tuesday,0,115,138014,"['Eve', 'Ivy']",10,2,1200.121739130435,0.017391304347826,5.0,3,spring,5176.0,75.0,4.4,9.8,14.3
8831,2024-03-06,Wednesday,0,100,120058,"['Eve', 'David']",9,2,1200.58,0.02,4.5,3,spring,5177.0,53.0,5.7,0.0,1.1
8832,2024-03-07,Thursday,0,107,128457,"['Eve', 'David']",9,2,1200.5327102803737,0.0186915887850467,4.5,3,spring,5178.0,75.0,5.8,5.11,7.4
8833,2024-03-08,Friday,0,105,125960,"['Eve', 'David']",9,2,1199.6190476190477,0.019047619047619,4.5,3,spring,5179.0,75.0,3.5,0.98,0.4
8834,2024-03-09,Saturday,0,257,308396,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1199.9844357976654,0.0194552529182879,4.6,3,spring,5180.0,1.0,4.3,0.0,0.0
8835,2024-03-10,Sunday,0,249,298821,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.0843373493976,0.0200803212851405,4.4,3,spring,5181.0,1.0,4.3,0.0,0.0
8836,2024-03-11,Monday,0,140,168048,"['Eve', 'Ivy', 'Bob']",12,3,1200.3428571428572,0.0214285714285714,4.0,3,spring,5182.0,3.0,7.4,0.0,0.0
8837,2024-03-12,Tuesday,0,162,194359,"['Eve', 'Ivy', 'David']",14,3,1199.7469135802469,0.0185185185185185,4.666666666666667,3,spring,5183.0,65.0,7.7,0.0,33.0
8838,2024-03-13,Wednesday,0,107,128305,"['Eve', 'David']",9,2,1199.1121495327102,0.0186915887850467,4.5,3,spring,5184.0,2.0,6.0,0.0,0.0
8839,2024-03-14,Thursday,0,165,197948,"['Eve', 'Ivy', 'David']",14,3,1199.6848484848485,0.0181818181818181,4.666666666666667,3,spring,5185.0,1.0,8.0,0.0,0.0
8840,2024-03-15,Friday,0,122,146390,"['Eve', 'Ivy']",10,2,1199.9180327868853,0.0163934426229508,5.0,3,spring,5186.0,0.0,11.0,0.0,0.0
8841,2024-03-16,Saturday,0,212,254357,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1199.7971698113208,0.0188679245283018,4.75,3,spring,5187.0,3.0,12.0,0.0,0.0
8842,2024-03-17,Sunday,0,180,215947,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.7055555555555,0.0222222222222222,4.0,3,spring,5188.0,3.0,13.0,0.0,0.0
8843,2024-03-18,Monday,0,147,176351,"['Eve', 'Ivy', 'Charlie']",13,3,1199.6666666666667,0.0204081632653061,4.333333333333333,3,spring,5189.0,3.0,6.2,0.0,0.0
8844,2024-03-19,Tuesday,0,172,206318,"['Eve', 'Ivy', 'Mia']",15,3,1199.5232558139535,0.0174418604651162,5.0,3,spring,5190.0,3.0,7.2,0.0,0.0
8845,2024-03-20,Wednesday,0,134,160751,"['Eve', 'Ivy', 'Bob']",12,3,1199.634328358209,0.0223880597014925,4.0,3,spring,5191.0,61.0,6.7,0.0,3.1
8846,2024-03-21,Thursday,1,246,295145,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1199.7764227642276,0.0203252032520325,4.4,3,spring,5192.0,1.0,4.3,0.0,0.0
8847,2024-03-22,Friday,0,177,212307,"['Eve', 'Ivy', 'Mia']",15,3,1199.4745762711864,0.0169491525423728,5.0,3,spring,5193.0,3.0,5.4,0.0,0.0
8848,2024-03-23,Saturday,0,287,344330,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1199.7560975609756,0.0174216027874564,5.0,3,spring,5194.0,75.0,4.1,1.26,7.1
8849,2024-03-24,Sunday,0,243,291531,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1199.716049382716,0.0205761316872428,4.2,3,spring,5195.0,53.0,11.9,0.0,2.3
8850,2024-03-25,Monday,0,125,150040,"['Eve', 'Ivy', 'Alice']",11,3,1200.32,0.024,3.6666666666666665,3,spring,5196.0,53.0,11.2,0.0,4.8
8851,2024-03-26,Tuesday,0,142,170405,"['Eve', 'Ivy', 'Bob']",12,3,1200.0352112676057,0.0211267605633802,4.0,3,spring,5197.0,63.0,8.1,0.0,27.3
8852,2024-03-27,Wednesday,0,122,146356,"['Eve', 'Ivy']",10,2,1199.639344262295,0.0163934426229508,5.0,3,spring,5198.0,3.0,8.3,0.0,0.0
8853,2024-03-28,Thursday,1,201,241167,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1199.8358208955224,0.0199004975124378,4.5,3,spring,5199.0,63.0,12.6,0.0,28.9
8854,2024-03-29,Friday,0,172,206316,"['Eve', 'Ivy', 'Mia']",15,3,1199.5116279069769,0.0174418604651162,5.0,3,spring,5200.0,63.0,14.6,0.0,10.9
8855,2024-03-30,Saturday,0,206,247276,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1200.368932038835,0.0194174757281553,4.5,3,spring,5201.0,3.0,16.0,0.0,0.0
8856,2024-03-31,Sunday,0,247,296401,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.004048582996,0.020242914979757,4.4,3,spring,5202.0,51.0,16.6,0.0,0.6
8857,2024-04-01,Monday,0,135,162035,"['Eve', 'Ivy', 'Bob']",12,3,1200.2592592592594,0.0222222222222222,4.0,4,spring,5203.0,55.0,11.6,0.0,1.9
8858,2024-04-02,Tuesday,0,159,190795,"['Eve', 'Ivy', 'David']",14,3,1199.9685534591194,0.0188679245283018,4.666666666666667,4,spring,5204.0,3.0,13.0,0.0,0.0
8859,2024-04-03,Wednesday,0,164,196788,"['Eve', 'Ivy', 'David']",14,3,1199.9268292682927,0.0182926829268292,4.666666666666667,4,spring,5205.0,61.0,13.0,0.0,17.7
8860,2024-04-04,Thursday,0,117,140443,"['Eve', 'Ivy']",10,2,1200.3675213675215,0.017094017094017,5.0,4,spring,5206.0,55.0,14.1,0.0,3.8
8861,2024-04-05,Friday,0,164,196876,"['Eve', 'Ivy', 'David']",14,3,1200.4634146341464,0.0182926829268292,4.666666666666667,4,spring,5207.0,51.0,10.0,0.0,0.6
8862,2024-04-06,Saturday,0,257,308336,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1199.750972762646,0.0194552529182879,4.6,4,spring,5208.0,3.0,12.9,0.0,0.0
8863,2024-04-07,Sunday,0,230,275918,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1199.6434782608696,0.017391304347826,5.0,4,spring,5209.0,51.0,16.5,0.0,0.1
8864,2024-04-08,Monday,0,169,202855,"['Eve', 'Ivy', 'Mia']",15,3,1200.3254437869823,0.0177514792899408,5.0,4,spring,5210.0,63.0,18.2,0.0,18.0
8865,2024-04-09,Tuesday,0,104,124802,"['Eve', 'David']",9,2,1200.0192307692307,0.0192307692307692,4.5,4,spring,5211.0,65.0,10.6,0.0,20.2
8866,2024-04-10,Wednesday,0,165,197968,"['Eve', 'Ivy', 'David']",14,3,1199.8060606060606,0.0181818181818181,4.666666666666667,4,spring,5212.0,3.0,10.0,0.0,0.0
8867,2024-04-11,Thursday,0,154,184898,"['Eve', 'Ivy', 'Charlie']",13,3,1200.6363636363637,0.0194805194805194,4.333333333333333,4,spring,5213.0,3.0,13.4,0.0,0.0
8868,2024-04-12,Friday,0,130,156073,"['Eve', 'Ivy', 'Alice']",11,3,1200.5615384615385,0.023076923076923,3.6666666666666665,4,spring,5214.0,51.0,13.9,0.0,0.2
8869,2024-04-13,Saturday,0,281,337164,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1199.8718861209964,0.0177935943060498,5.0,4,spring,5215.0,3.0,15.3,0.0,0.0
8870,2024-04-14,Sunday,0,250,299962,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1199.848,0.02,4.4,4,spring,5216.0,3.0,16.4,0.0,0.0
8871,2024-04-15,Monday,0,165,197926,"['Eve', 'Ivy', 'David']",14,3,1199.551515151515,0.0181818181818181,4.666666666666667,4,spring,5217.0,3.0,17.5,0.0,0.0
8872,2024-04-16,Tuesday,0,113,135692,"['Eve', 'Ivy']",10,2,1200.8141592920354,0.0176991150442477,5.0,4,spring,5218.0,61.0,17.2,0.0,2.6
8873,2024-04-17,Wednesday,0,138,165546,"['Eve', 'Ivy', 'Bob']",12,3,1199.608695652174,0.0217391304347826,4.0,4,spring,5219.0,51.0,17.9,0.0,0.8
8874,2024-04-18,Thursday,0,144,172795,"['Eve', 'Ivy', 'Bob']",12,3,1199.9652777777778,0.0208333333333333,4.0,4,spring,5220.0,53.0,16.5,0.0,1.8
8875,2024-04-19,Friday,0,105,126074,"['Eve', 'David']",9,2,1200.7047619047619,0.019047619047619,4.5,4,spring,5221.0,3.0,15.9,0.0,0.0
8876,2024-04-20,Saturday,0,199,238873,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1200.3668341708542,0.0201005025125628,4.25,4,spring,5222.0,3.0,18.6,0.0,0.0
8877,2024-04-21,Sunday,0,206,247118,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1199.6019417475727,0.0194174757281553,4.5,4,spring,5223.0,55.0,17.9,0.0,8.3
8878,2024-04-22,Monday,0,155,185976,"['Eve', 'Ivy', 'Charlie']",13,3,1199.8451612903225,0.0193548387096774,4.333333333333333,4,spring,5224.0,51.0,16.9,0.0,0.3
8879,2024-04-23,Tuesday,0,123,147525,"['Eve', 'Ivy', 'Alice']",11,3,1199.3902439024391,0.024390243902439,3.6666666666666665,4,spring,5225.0,61.0,17.0,0.0,4.8
8880,2024-04-24,Wednesday,0,127,152315,"['Eve', 'Ivy', 'Alice']",11,3,1199.3307086614172,0.0236220472440944,3.6666666666666665,4,spring,5226.0,61.0,15.2,0.0,9.0
8881,2024-04-25,Thursday,0,155,185922,"['Eve', 'Ivy', 'Charlie']",13,3,1199.4967741935484,0.0193548387096774,4.333333333333333,4,spring,5227.0,3.0,18.6,0.0,0.0
8882,2024-04-26,Friday,0,171,205193,"['Eve', 'Ivy', 'Mia']",15,3,1199.9590643274853,0.0175438596491228,5.0,4,spring,5228.0,51.0,20.2,0.0,0.3
8883,2024-04-27,Saturday,0,278,333615,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1200.0539568345323,0.0179856115107913,5.0,4,spring,5229.0,51.0,18.6,0.0,0.2
8884,2024-04-28,Sunday,1,385,462086,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'David', 'Hannah', 'Alice']",34,8,1200.2233766233767,0.0207792207792207,4.25,4,spring,5230.0,3.0,20.9,0.0,0.0
8885,2024-04-29,Monday,0,131,157264,"['Eve', 'Ivy', 'Alice']",11,3,1200.4885496183206,0.0229007633587786,3.6666666666666665,4,spring,5231.0,51.0,21.1,0.0,0.1
8886,2024-04-30,Tuesday,0,127,152329,"['Eve', 'Ivy', 'Alice']",11,3,1199.4409448818897,0.0236220472440944,3.6666666666666665,4,spring,5232.0,61.0,21.0,0.0,4.3
8887,2024-05-01,Wednesday,0,176,211271,"['Eve', 'Ivy', 'Mia']",15,3,1200.403409090909,0.0170454545454545,5.0,5,spring,5233.0,63.0,14.4,0.0,32.1
8888,2024-05-02,Thursday,0,119,142805,"['Eve', 'Ivy']",10,2,1200.0420168067226,0.0168067226890756,5.0,5,spring,5234.0,3.0,14.7,0.0,0.0
8889,2024-05-03,Friday,0,128,153512,"['Eve', 'Ivy', 'Alice']",11,3,1199.3125,0.0234375,3.6666666666666665,5,spring,5235.0,0.0,16.8,0.0,0.0
8890,2024-05-04,Saturday,0,250,300098,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Bob']",22,5,1200.392,0.02,4.4,5,spring,5236.0,2.0,19.2,0.0,0.0
8891,2024-05-05,Sunday,0,220,264038,"['Eve', 'Ivy', 'Mia', 'David']",19,4,1200.1727272727273,0.0181818181818181,4.75,5,spring,5237.0,3.0,21.3,0.0,0.0
8892,2024-05-06,Monday,0,146,175217,"['Eve', 'Ivy', 'Charlie']",13,3,1200.1164383561643,0.0205479452054794,4.333333333333333,5,spring,5238.0,63.0,20.5,0.0,9.5
8893,2024-05-07,Tuesday,0,109,130726,"['Eve', 'David']",9,2,1199.3211009174313,0.018348623853211,4.5,5,spring,5239.0,61.0,19.6,0.0,3.9
8894,2024-05-08,Wednesday,0,180,215964,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.8,0.0222222222222222,4.0,5,spring,5240.0,63.0,15.4,0.0,24.9
8895,2024-05-09,Thursday,0,132,158413,"['Eve', 'Ivy', 'Alice']",11,3,1200.0984848484848,0.0227272727272727,3.6666666666666665,5,spring,5241.0,3.0,12.7,0.0,0.0
8896,2024-05-10,Friday,0,107,128419,"['Eve', 'David']",9,2,1200.177570093458,0.0186915887850467,4.5,5,spring,5242.0,3.0,17.1,0.0,0.0
8897,2024-05-11,Saturday,0,211,253133,"['Eve', 'Ivy', 'Mia', 'Charlie']",18,4,1199.6824644549763,0.0189573459715639,4.5,5,spring,5243.0,3.0,19.8,0.0,0.0
8898,2024-05-12,Sunday,0,269,322865,"['Eve', 'Ivy', 'Mia', 'Quinn', 'David']",24,5,1200.2416356877322,0.0185873605947955,4.8,5,spring,5244.0,65.0,20.8,0.0,15.9
8899,2024-05-13,Monday,0,171,205150,"['Eve', 'Ivy', 'Mia']",15,3,1199.7076023391812,0.0175438596491228,5.0,5,spring,5245.0,61.0,17.1,0.0,17.2
8900,2024-05-14,Tuesday,0,120,143964,"['Eve', 'Ivy']",10,2,1199.7,0.0166666666666666,5.0,5,spring,5246.0,3.0,16.1,0.0,0.0
8901,2024-05-15,Wednesday,0,146,175294,"['Eve', 'Ivy', 'Charlie']",13,3,1200.6438356164383,0.0205479452054794,4.333333333333333,5,spring,5247.0,53.0,19.4,0.0,3.2
8902,2024-05-16,Thursday,0,159,190893,"['Eve', 'Ivy', 'David']",14,3,1200.5849056603774,0.0188679245283018,4.666666666666667,5,spring,5248.0,3.0,18.1,0.0,0.0
8903,2024-05-17,Friday,0,103,123537,"['Eve', 'David']",9,2,1199.388349514563,0.0194174757281553,4.5,5,spring,5249.0,3.0,19.4,0.0,0.0
8904,2024-05-18,Saturday,0,185,221938,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.664864864865,0.0216216216216216,4.0,5,spring,5250.0,3.0,20.8,0.0,0.0
8905,2024-05-19,Sunday,0,192,230410,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1200.0520833333333,0.0208333333333333,4.25,5,spring,5251.0,65.0,19.0,0.0,34.3
8906,2024-05-20,Monday,0,157,188426,"['Eve', 'Ivy', 'David']",14,3,1200.1656050955414,0.019108280254777,4.666666666666667,5,spring,5252.0,53.0,18.7,0.0,1.2
8907,2024-05-21,Tuesday,0,162,194374,"['Eve', 'Ivy', 'David']",14,3,1199.8395061728395,0.0185185185185185,4.666666666666667,5,spring,5253.0,63.0,21.5,0.0,9.8
8908,2024-05-22,Wednesday,0,105,126011,"['Eve', 'David']",9,2,1200.104761904762,0.019047619047619,4.5,5,spring,5254.0,3.0,19.3,0.0,0.0
8909,2024-05-23,Thursday,0,139,166763,"['Eve', 'Ivy', 'Bob']",12,3,1199.7338129496402,0.0215827338129496,4.0,5,spring,5255.0,3.0,20.3,0.0,0.0
8910,2024-05-24,Friday,0,168,201601,"['Eve', 'Ivy', 'Mia']",15,3,1200.0059523809523,0.0178571428571428,5.0,5,spring,5256.0,3.0,22.5,0.0,0.0
8911,2024-05-25,Saturday,0,286,343208,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1200.027972027972,0.0174825174825174,5.0,5,spring,5257.0,51.0,20.1,0.0,0.2
8912,2024-05-26,Sunday,0,223,267637,"['Eve', 'Ivy', 'Mia', 'Quinn']",20,4,1200.1659192825111,0.0179372197309417,5.0,5,spring,5258.0,3.0,21.0,0.0,0.0
8913,2024-05-27,Monday,0,167,200331,"['Eve', 'Ivy', 'Mia']",15,3,1199.5868263473053,0.0179640718562874,5.0,5,spring,5259.0,53.0,21.7,0.0,2.0
8914,2024-05-28,Tuesday,0,178,213508,"['Eve', 'Ivy', 'Mia', 'Alice']",16,4,1199.4831460674156,0.0224719101123595,4.0,5,spring,5260.0,63.0,22.3,0.0,13.6
8915,2024-05-29,Wednesday,0,112,134370,"['Eve', 'Ivy']",10,2,1199.732142857143,0.0178571428571428,5.0,5,spring,5261.0,51.0,20.6,0.0,0.1
8916,2024-05-30,Thursday,0,131,157175,"['Eve', 'Ivy', 'Alice']",11,3,1199.8091603053435,0.0229007633587786,3.6666666666666665,5,spring,5262.0,65.0,21.0,0.0,33.9
8917,2024-05-31,Friday,0,151,181124,"['Eve', 'Ivy', 'Charlie']",13,3,1199.4966887417218,0.0198675496688741,4.333333333333333,5,spring,5263.0,63.0,18.6,0.0,7.6
8918,2024-06-01,Saturday,0,196,235147,"['Eve', 'Ivy', 'Mia', 'Bob']",17,4,1199.7295918367347,0.0204081632653061,4.25,6,summer,5264.0,55.0,19.8,0.0,5.0
8919,2024-06-02,Sunday,0,240,288038,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Alice']",21,5,1200.1583333333333,0.0208333333333333,4.2,6,summer,5265.0,63.0,18.5,0.0,15.5
8920,2024-06-03,Monday,0,105,125979,"['Eve', 'David']",9,2,1199.8,0.019047619047619,4.5,6,summer,5266.0,65.0,18.6,0.0,20.3
8921,2024-06-04,Tuesday,0,165,198043,"['Eve', 'Ivy', 'David']",14,3,1200.260606060606,0.0181818181818181,4.666666666666667,6,summer,5267.0,51.0,18.9,0.0,0.6
8922,2024-06-05,Wednesday,0,136,163179,"['Eve', 'Ivy', 'Bob']",12,3,1199.8455882352941,0.0220588235294117,4.0,6,summer,5268.0,3.0,20.6,0.0,0.0
8923,2024-06-06,Thursday,0,149,178724,"['Eve', 'Ivy', 'Charlie']",13,3,1199.489932885906,0.0201342281879194,4.333333333333333,6,summer,5269.0,51.0,21.2,0.0,0.2
8924,2024-06-07,Friday,0,176,211202,"['Eve', 'Ivy', 'Mia']",15,3,1200.0113636363637,0.0170454545454545,5.0,6,summer,5270.0,51.0,20.5,0.0,0.7
8925,2024-06-08,Saturday,0,289,346847,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma', 'Alice']",26,6,1200.1626297577855,0.0207612456747404,4.333333333333333,6,summer,5271.0,3.0,22.1,0.0,0.0
8926,2024-06-09,Sunday,0,259,310750,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Charlie']",23,5,1199.80694980695,0.0193050193050193,4.6,6,summer,5272.0,63.0,21.6,0.0,14.0
8927,2024-06-10,Monday,1,284,340739,"['Eve', 'Ivy', 'Mia', 'Quinn', 'Uma']",25,5,1199.7852112676057,0.0176056338028169,5.0,6,summer,5273.0,53.0,21.3,0.0,1.0
8928,2024-06-11,Tuesday,0,150,180005,"['Eve', 'Ivy', 'Charlie']",13,3,1200.0333333333333,0.02,4.333333333333333,6,summer,5274.0,3.0,22.6,0.0,0.0
8929,2024-06-12,Wednesday,0,145,173947,"['Eve', 'Ivy', 'Charlie']",13,3,1199.6344827586206,0.0206896551724137,4.333333333333333,6,summer,5275.0,3.0,23.1,0.0,0.0
